text,Airline,name,"retweet_count",sentiment,"tweet_location"
" 2day: no coffee & 1 working toilet.  Then I read domestic airlines whining re: foreign competition.  Coincidence?  No   openskies",usairways,DougAsano,0,,
" 2nd February in a row- stranded us when we try to return from Cancun! No contact info- no way to rebook!  badcustomerservice",usairways,MadameMoodle,0,,"Sacramento. CA 95864"
" 2nd plane forced to get off due to mech and wait for 3rd need housing and meals in STT need help b4 we arrive at STT please",usairways,CaseyRhoades1,0,,"Madbury. NH"
" 3 delays 2 Cancelled Flightlations a double layover and 72 hours Late Flightr....could I at least get extra dividend miles?",usairways,cnichols9,0,,Georgia
" 3 hrs on hold. Husband has decided we should sleep in shifts so we don't miss the phone rep. to reschedule",usairways,"amyleis_janney",0,,
" 3+ hours on hold... oh. wait. for less than 5 minutes a useless CSR talked to me and put me back on hold for the last 30 minutes.",usairways,mttdprkr,0,,"Vancouver. WA"
" 30 min delay for mechanics to replace rivets. 30 mins Late Flightr. turns out mechanics had wrong size rivets. 35 more mins. Pathetic",usairways,ConNyoungjeezy,0,,Boston
" 325 minute delay - this is absurd. Feel free to provide credits... http://t.co/e09keJ9bv1",usairways,sethdpowers,0,,
" 3818 delayed. blue skies all over.  whyisusairALWAYSDELAYED???",usairways,RothsteinDavid,0,,"WCHOB. Buffalo. NY"
" 3935. Sitting on a freezing bus because nobody is in the plane. What is up?",usairways,"lj_verde",0,,DC
" 3hr30min right now...  any end in sight?",usairways,PhilHagen,0,,"Lewes. DE. USA"
" 3rd connecting flight delayed but still cannot make it & still unable to speak to a real person",usairways,beachylinda,0,,
" 4 great flights with no delays! Thank you!",usairways,laxer1215,0,,
" 4 hours . How do I change my flight that was Cancelled Flightled ?",usairways,realmattberry,0,,NYC
" 4 hours Late Flightr And i lost my conection 😡",usairways,VirginiaRmz,0,,"Mexico. D.F."
" 4 hours on hold to change a Cancelled Flightled flight. Completely unacceptable!!!",usairways,AdrianMartinG15,0,,
" 4 hours on tarmac in Charleston and still can't get a response after a week. Unacceptable",usairways,bbuck22,1,,"Las Vegas. NV"
" 4 hours... 4 hours... FOUR HOURS.  It's like this is a joke to you.",usairways,mttdprkr,0,,"Vancouver. WA"
" 4 hrs and counting today alone... like I don't have other things to accomplish today than to just keep holding!!!",usairways,BellaSal,0,,"Pittsburgh. Pa"
" 4 segments. 4/4 delayed. Gnv &gt: CTL . CTL &gt: JAN . JAN &gt: CTL . CTL &gt: GNV. My year off from flying with you guys was the way to go.",usairways,"B_Flight5508",0,,
" 4+ hour hold. finally Cancelled Flighted ticket! sticking to   who allow easy online Cancelled Flights/refunds! http://t.co/RKVCZBpdCE",usairways,sejly03,0,,
" 40 minutes in baggage claim and no sign of luggage from our flight. UsAirways- your incompetence is overwhelming",usairways,VikingJim60,0,,"Doylestown. PA"
" 40 minutes to put my TSA number in… 40 mins… and stop holding people hostage with requiring a dividends miles acct. ",usairways,navydocdro,0,,"okinawa. japan"
" 4097 DCA to BNA. Just told they need to do 1.5 hrs worth of maintenance. Was supposed to leave at 8:50 am. [sigh]",usairways,patrickmgleason,0,,"Washington. D.C."
" 42 minutes holding. Seriously. if your average wait time is over 30 minutes then maybe. just maybe. you're understaffed.",usairways,ImmortalDreamer,0,,Canada
" 44 minutes on hold so far. And still haven't spoke to a human. Never using you again.",usairways,djndc4l,0,,
" 4420 delayed further?",usairways,RichieG99,0,,"new yorker stranded in PA"
" 4469. thank you for asking.",usairways,"m_appel",0,,"Washington DC"
" 4473.  She just called to say it's a runway clearing problem of all things.",usairways,DonIrvine,0,,"Washington DC"
" 45 min hold time then a hang up by Manager Mike in dividend miles dept. tough to justify sticking with the Us air CC and status.",usairways,mdendas,0,,
" 45 minute delay for take off and 30 minute wait for checked bags? Really?",usairways,deantiggas,0,,"Boston. MA"
" 45 minutes and moved two feet in BZE. 👎 http://t.co/AwGjkjIIac",usairways,countryguyusa,0,,World
" 45 minutes on hold no help",usairways,kidchorusteach,0,,
" 45 minutes on hold waiting to speak with an agent !! Come on  USAirways !!! Ridiculous  baggagelost  usairways",usairways,"gagan_chahal",0,,Canada
" 4914 from PHL to BGM. I cannot believe this has happened 2x in under two weeks!",usairways,ConstanceSCHERE,0,,"Boston. MA"
" 5 hour cross country morning flight and you have no food?  BadService",usairways,garywerk,0,,"Home sweet Hollywood Home"
" 5 hours on the phone waiting for a call back to find my luggage  shameonyou",usairways,blumeanbb,0,,
" 5 hr flight delay and a delay when we land . Is that even real life ? Get me off this plane . I wanna go home 👠👠👠 (3 heel clicks)",usairways,"OBJ_3",44,,
" 502 M-phx Im still on The plane waiting And waiting",usairways,VirginiaRmz,0,,"Mexico. D.F."
" 5203 and we're just sitting 20 feet from an open gate",usairways,peterbarth,0,,"Greenville. SC"
" 5223 out of Gainesville. FL",usairways,"B_Flight5508",0,,
" 5534. That's the flight I was placed on after original flight to Charlotte was Cancelled Flightled.  Now 5534 is on 1hr delay",usairways,RealcornerboyT,0,,"Any Martin Luther St."
" 59 minutes now. Nice customer service you got going on.",usairways,djndc4l,0,,
" 6 hours. no agent. Should I keep waiting?",usairways,MityaFerenetz,0,,
" 603 & 2705 DFW to PSP thank you!",usairways,"The_BlueAnchor",0,,"Dallas. TX"
" 657. My daughter Candice and I are together with her baby.",usairways,riascott39,0,,
" 7+ hrs stranded in DCA...zero apologies and the worst customer service. Been a faithful traveler for 15+ years. but no more!",usairways,misskiayona,2,,
" 799 from AMS to PHL today- 3 of 4 flight attendants were downright rude and hostile and made the 8+ hour flight even worse.",usairways,LeahWoomer,0,,
" 8 hour delay pho-mia. your airline is bad and getting worse. Foolish for american to merge.  You treat your customers like crap",usairways,ezemanalyst,0,,
" 8 hrs of wait time is unbelieavle unaccpetable biggest airline in the world should have failback call centers",usairways,"Kerberos_XSN",0,,
" 8 weeks to refund this ticket - 0372389047497?!? - totally unacceptable.  Fix this or I'll put it on blast on social media and TV",usairways,SyncSummit,0,,"Where Music meets Visual Media"
" 835. fix this ASAP",usairways,MHCone,0,,"QueenCity. USA"
" 8am flight to mco canld & resch 1:30.If we opt for 8 am depart tom will us air allow cng return day from sat to sun w/o penalty?",usairways,grpriolo,0,,
" : Maybe You Should Drive  usairwaysfail",usairways,daknadler,0,,Jacksonville
" : Premier provider of missed connections!  usairwaysfail",usairways,daknadler,0,,Jacksonville
" : Was on flight 2046 BOS-CLT on 2/22. awful experience. exit row seat was so narrow that I could not move my legs! Unacceptable.",usairways,danielromeyn,0,,"Keene. NH"
" : We Suck -- And Pass the Savings on to Us!  usairwaysfail",usairways,daknadler,1,,Jacksonville
" : When You've Got to Get There. We've Got Excuses!  usairwaysfail",usairways,daknadler,0,,Jacksonville
" : You Make the Reservation: We'll Make the Excuses!  usairwaysfail",usairways,medrisy,0,,Jacksonville
" : i have been trying to reach dividend miles  to extend my ticket for last 3 days . 20 + calls and i get a message to call back",usairways,"bhardwaj_j",0,,
" : i was told my ticket expired but  i never recvd any notice  before it expired .This sucks.i paid 40k miles & $125 for the tckt",usairways,"bhardwaj_j",0,,
" : its just a very bad customer service experience// can you help",usairways,"bhardwaj_j",0,,
"  maybe if there was anyone answering the phone they would. ""Please call back Late Flightr"".For 18 hours? Not good enough",usairways,Dalts81,0,,Blackpool
"   ..off to vegas http://t.co/AygAOeB6Uu",usairways,rich0409,0,,
"   Also your on-hold message is trying to sell Valentines Day gifts.  Over a week Late Flight.  Sounds about right for USAir",usairways,dstorres,0,,"MA. USA"
"   best u could do-I might get my refund within 2 billing cycles. Months of u guys asking for another chance. I'm done",usairways,BlessedEpiphany,0,,"Dallas. TX by way of Tampa. FL"
"   is there anyone answering phones today??? Listening to same damn messages for 1:10 minutes",usairways,dstorres,0,,"MA. USA"
"   nvm my bad it's been an hour and a half  thanks",usairways,joekamal48,0,,
"   stranded in North Carolina and trying to figure out options but can't get anyone to talk to",usairways,dstorres,0,,"MA. USA"
"   we are on us/aa flight 4443.We  arrived at dca at 2:12. Waiting on our gate (33)for apx an hr now. No update?",usairways,mattgarcia901,0,,"Washington. DC"
"   worst customer service ever how can you let people be assaulted on your flights and do nothing about it",usairways,weezerandburnie,0,,"Belle MO"
"  ""ma'am the doors close 10 mins prior to departure"" ""but I was here 20 mins before?!?"" laughter from the 2 agents",usairways,MeeestarCoke,0,,BK
"  - Burned a lot of time and cell minutes working through this flight issue - hopefully we fly home in the morning.",usairways,LarrySandeen,0,,"Southeastern Pennsylvania USA"
"  - Can flight  415 get the paperwork inputted?? We should have taken off an hour ..  sittingontheplane  hungry",usairways,meganpberger,0,,
"  . you Cancelled Flightled my flight back during the holidays and gave me a refund of $8.51/ticket from PHL to EWR. really?!",usairways,christinaliu115,0,,"San Francisco. CA"
"  2 trips in a row with missing luggage. Just like last time. I pay for baggage to be transported.",usairways,DillardJ32,0,,"Anoka MN"
"  28 hours Late Flightr still no email. work supervisor needs documentation to approve last minute vacation day request",usairways,MeeestarCoke,0,,BK
"  2hrs Late Flightr finally taking off😂😂😂",usairways,joekamal48,0,,
"  3 hours on hold got rebooked on a new flight yesterday. I asked for a new itinerary/confirmation email to be sent",usairways,MeeestarCoke,0,,BK
"  9 empty seats open in 1st on AA1061. No upgrades for a U.S. Gold member? Would love consistent policies.",usairways,tlarmondra,0,,"Charlotte. NC"
"  90 min delay thanks to ""maintenance issues"". Thanks for wasting a day.",usairways,TabersAmerica,0,,"Philadelphia. PA"
"   could not have had a worse airline experience. Rude. unhelpful. got yelled at😳.  need your help",usairways,Gregm528,0,,NY
"   provides you the best logistics experience for people all over India.",usairways,SVLLINDIA,0,,
"  According to your costumer support your website is holding my money hostage and you cant do anything about it..",usairways,CarloMJ1,0,,
"  Almost half hour on hold.  My cell phone battery is dying.  Thanks for your loyalty from a ""Platinum"" member",usairways,TravelingProf,0,,"Great Barrington. MA"
"  Any word on accommodations for the passengers on US 746 when they arrive in Charlotte? Lot of tired passengers here",usairways,jwhill12,0,,Philadelphia
"  Can you bring guinea pigs in small pet carrier onboard your flights?",usairways,kiasuchick,0,,"Los Angeles. CA"
"  Day 3 & still no luggage Chkd http://t.co/MbLTALr4BS STATUS=AWAITING ASGMNT TO DRIVER Since yest 10:15am",usairways,bcruz1028,0,,
"  First Class all the way!!💺✈️ Headed to  http://t.co/kDMq0jps02",usairways,GabeFerris,0,,"#Supergabe - Central Maine"
"  Flight SF to NYC only made it to Philly. Ur customer service is telling me no refund for the last leg?  offensive",usairways,jeffpash,0,,"San Francisco"
"  Flying from Orlando to Philly to Charlotte to Lynchburg. Saw advisory re Philly. Wld like to fly from Orl to Char",usairways,LividFiction,0,,"Thicktown. Thickania"
"  How do I merge my miles accounts? Your sites tell me my info don't match even though I can't find a difference.",usairways,"El_Doctor88",0,,"L.A."
"  How r u supposed to change flights when u can't get thru to reservations?  OneHourOnHold",usairways,sevnthstar,0,,"often underwater"
"  I am so going to miss US Airways.  You always provided great service and NEVER LET ME DOWN.",usairways,"pamela_moats",0,,
"  I love you guys & I'm gonna let you finish. but I've been on hold for 1 hour trying to book a flight w/ my voucher.",usairways,wyattmel,0,,
"  I need to move a reservation due to weather in the middle part of the U.S.  I would like to change departing airport",usairways,NathanOKIE,0,,
"  I was meant to fly on Sat. you just made it Tues. I can't afford to stay in a hotel for another TWO nights!",usairways,lawrenceerror,0,,
"  I was supposed to get from fresno to pittsburgh by 10pm.  Instead I'm now not getting in until 4pm... tomorrow",usairways,drfrnknsteindmd,0,,
